customer_id,transaction_count,total_transaction_value,avg_transaction_value
CUST037597,23,1398954.14,60824.09
CUST013097,29,1398600.23,48227.59
CUST035220,32,1398456.88,43701.78
CUST031825,18,1398436.01,77690.89
CUST005103,19,1398254.71,73592.35
CUST047408,24,1398228.65,58259.53
CUST000043,19,1398169.08,73587.85
CUST035538,22,1397261.03,63511.87
CUST025790,17,1396832.12,82166.6
CUST046608,15,1396002.31,93066.82
CUST019505,22,1395020.74,63410.03
CUST045037,24,1394816.56,58117.36
CUST004776,16,1394372.83,87148.3
CUST014795,22,1394344.89,63379.31
CUST045137,17,1394109.78,82006.46
CUST008119,14,1393401.5,99528.68
CUST027768,22,1393315.4,63332.52
CUST014779,33,1392806.33,42206.25
CUST034196,19,1392353.74,73281.78
CUST046023,18,1392320.46,77351.14
CUST012067,19,1391727.44,73248.81
CUST041568,21,1391362.14,66255.34
CUST015665,17,1391238.67,81837.57
CUST033787,11,1390885.36,126444.12
CUST015145,22,1390666.42,63212.11
CUST025249,17,1390512.11,81794.83
CUST026734,21,1390262.33,66202.97
CUST033296,28,1390184.15,49649.43
CUST028553,25,1389736.13,55589.45
CUST011553,15,1389570.42,92638.03
CUST035625,18,1389478.13,77193.23
CUST022401,25,1389349.71,55573.99
CUST013637,26,1389225.35,53431.74
CUST000783,23,1389171.04,60398.74
CUST008499,21,1389078.57,66146.6
CUST047741,16,1388995.83,86812.24
CUST030476,16,1388912.69,86807.04
CUST049396,30,1388807.71,46293.59
CUST001478,24,1388585.54,57857.73
CUST001721,14,1388410.9,99172.21
CUST039924,14,1388202.02,99157.29
CUST019695,24,1388184.67,57841.03
CUST014957,14,1387953.51,99139.54
CUST040159,21,1387631.81,66077.71
CUST033595,20,1387240.45,69362.02
CUST022887,19,1387010.3,73000.54
CUST029090,17,1386791.96,81576.0
CUST006718,18,1386761.25,77042.29
CUST019861,17,1386145.76,81537.99
CUST046889,22,1385777.12,62989.87
CUST009839,20,1385387.8,69269.39
CUST036109,13,1385375.51,106567.35
CUST010381,24,1384841.04,57701.71
CUST006860,15,1384211.43,92280.76
CUST009945,30,1384170.62,46139.02
CUST035681,20,1384143.94,69207.2
CUST028342,21,1383959.77,65902.85
CUST006090,19,1383916.69,72837.72
CUST048058,27,1383702.65,51248.25
CUST031234,26,1383393.02,53207.42
CUST020373,22,1383377.11,62880.78
CUST026752,15,1383296.29,92219.75
CUST029334,17,1383076.17,81357.42
CUST015121,23,1382863.68,60124.51
CUST000735,20,1382722.74,69136.14
CUST025697,20,1382599.96,69130.0
CUST041457,22,1382486.4,62840.29
CUST002036,19,1381810.94,72726.89
CUST026457,16,1381748.66,86359.29
CUST021363,16,1381575.74,86348.48
CUST045608,12,1381380.62,115115.05
CUST016445,18,1381272.76,76737.38
CUST030793,23,1381085.66,60047.2
CUST005154,22,1380940.83,62770.04
CUST018811,24,1380813.36,57533.89
CUST013285,17,1380749.08,81220.53
CUST034353,23,1380268.96,60011.69
CUST033012,19,1380008.46,72632.02
CUST028611,19,1379865.47,72624.5
CUST005001,22,1379613.83,62709.72
CUST029193,20,1379321.04,68966.05
CUST012623,19,1378955.0,72576.58
CUST038164,21,1378743.36,65654.45
CUST003477,24,1378137.52,57422.4
CUST004993,19,1376992.32,72473.28
CUST008485,22,1376917.27,62587.15
CUST020731,30,1376712.05,45890.4
CUST046939,17,1376684.87,80981.46
CUST047689,26,1376631.62,52947.37
CUST016823,24,1376457.66,57352.4
CUST029664,23,1376125.91,59831.56
CUST037376,23,1375884.88,59821.08
CUST011374,20,1375511.37,68775.57
CUST027371,21,1375265.32,65488.82
CUST043539,24,1375047.1,57293.63
CUST048881,20,1374682.71,68734.14
CUST036384,17,1374585.83,80857.99
CUST015922,20,1374473.33,68723.67
CUST033079,23,1374068.93,59742.13
CUST002660,23,1374056.27,59741.58
CUST016439,15,1374038.08,91602.54
CUST049355,32,1373846.36,42932.7
CUST013094,24,1373189.56,57216.23
CUST002920,15,1373062.12,91537.47
CUST016735,12,1372931.33,114410.94
CUST045773,21,1372811.06,65371.96
CUST020815,22,1372797.56,62399.89
CUST037779,10,1372484.82,137248.48
CUST032326,21,1372394.92,65352.14
CUST021164,25,1372239.51,54889.58
CUST010252,19,1371722.59,72195.93
CUST046235,24,1371543.04,57147.63
CUST036869,27,1370967.27,50776.57
CUST047479,24,1370898.44,57120.77
CUST022317,20,1370499.39,68524.97
CUST017492,24,1370448.18,57102.01
CUST002356,32,1370443.96,42826.37
CUST048306,20,1370337.1,68516.86
CUST015708,18,1370033.47,76112.97
CUST038960,18,1369892.93,76105.16
CUST002158,14,1369309.99,97807.86
CUST006851,25,1369286.28,54771.45
CUST011889,29,1369167.55,47212.67
CUST024856,19,1368985.16,72051.85
CUST022249,24,1368975.7,57040.65
CUST000242,20,1368629.48,68431.47
CUST005433,20,1368546.88,68427.34
CUST013571,25,1368407.39,54736.3
CUST048396,20,1367908.13,68395.41
CUST038353,20,1367615.16,68380.76
CUST029389,18,1367531.13,75973.95
CUST002919,24,1367257.96,56969.08
CUST043005,20,1367097.26,68354.86
CUST042116,18,1367082.19,75949.01
CUST031380,19,1366964.11,71945.48
CUST009238,18,1366855.89,75936.44
CUST014631,38,1366473.89,35959.84
CUST025960,23,1366426.25,59409.84
CUST029140,20,1366256.62,68312.83
CUST049369,22,1366017.38,62091.7
CUST027330,24,1366014.92,56917.29
CUST011794,18,1365987.06,75888.17
CUST026787,19,1365856.35,71887.18
CUST001214,17,1365788.36,80340.49
CUST047475,18,1365708.06,75872.67
CUST035456,21,1365643.57,65030.65
CUST014354,18,1365330.36,75851.69
CUST036800,28,1365186.64,48756.67
CUST021716,22,1364683.16,62031.05
CUST048100,17,1364639.94,80272.94
CUST021759,21,1364636.44,64982.69
CUST024655,24,1364420.5,56850.85
CUST008293,25,1364295.13,54571.81
CUST026704,23,1364212.23,59313.58
CUST034807,16,1363769.03,85235.56
CUST044323,20,1363530.51,68176.53
CUST012573,21,1363475.8,64927.42
CUST029380,14,1363265.18,97376.08
CUST047828,21,1363189.35,64913.78
CUST019972,23,1363018.74,59261.68
CUST049412,14,1362274.05,97305.29
CUST002564,31,1362246.87,43943.45
CUST000605,12,1362237.38,113519.78
CUST043170,29,1362114.02,46969.45
CUST004815,19,1361561.15,71661.11
CUST007992,21,1361440.34,64830.49
CUST027531,31,1361343.61,43914.31
CUST008880,17,1361275.09,80075.01
CUST027597,28,1360633.11,48594.04
CUST016325,28,1360414.7,48586.24
CUST000007,30,1360367.79,45345.59
CUST043599,18,1360048.17,75558.23
CUST002808,18,1359898.36,75549.91
CUST034613,20,1359613.84,67980.69
CUST029615,25,1359392.95,54375.72
CUST046849,24,1359284.82,56636.87
CUST041567,22,1359240.13,61783.64
CUST037055,22,1359238.66,61783.58
CUST044360,22,1358772.89,61762.4
CUST033931,20,1358752.44,67937.62
CUST010616,32,1358593.34,42456.04
CUST010992,15,1358102.39,90540.16
CUST029244,19,1357535.96,71449.26
CUST000491,23,1357436.12,59018.96
CUST048573,30,1357234.95,45241.17
CUST031979,17,1356990.83,79822.99
CUST018553,22,1356232.77,61646.94
CUST001843,24,1356172.47,56507.19
CUST031310,20,1355874.64,67793.73
CUST020957,29,1355861.19,46753.83
CUST017282,21,1355821.19,64562.91
CUST039107,23,1355536.77,58936.38
CUST017346,21,1354878.02,64518.0
CUST035718,17,1354554.42,79679.67
CUST047930,18,1354334.99,75240.83
CUST023971,25,1354194.73,54167.79
CUST043065,26,1353721.36,52066.21
CUST017414,17,1352593.3,79564.31
CUST034992,19,1352297.36,71173.55
CUST017163,36,1351779.05,37549.42
CUST042356,25,1351256.2,54050.25
CUST041199,17,1351025.63,79472.1
CUST004911,22,1351006.41,61409.38
CUST029828,27,1350512.11,50018.97
CUST003092,17,1350503.17,79441.36
CUST027440,20,1349486.11,67474.31
CUST007866,23,1349294.13,58664.96
CUST035979,20,1349132.62,67456.63
CUST031326,31,1348357.46,43495.4
CUST006545,23,1348348.99,58623.87
CUST024764,17,1348199.3,79305.84
CUST019632,25,1348122.11,53924.88
CUST024245,19,1347960.54,70945.29
CUST033225,20,1347451.22,67372.56
CUST023843,21,1347024.06,64144.0
CUST034606,18,1347018.12,74834.34
CUST015953,21,1346377.54,64113.22
CUST010661,29,1346274.01,46423.24
CUST024385,19,1345703.38,70826.49
CUST007375,27,1345652.28,49838.97
CUST041589,23,1344555.94,58458.95
CUST039326,26,1344526.56,51712.56
CUST009054,20,1343948.74,67197.44
CUST031770,15,1343866.05,89591.07
CUST024957,24,1343153.08,55964.71
CUST046435,20,1342899.7,67144.99
CUST038633,18,1342815.68,74600.87
CUST016690,21,1342802.55,63942.98
CUST002574,17,1342059.86,78944.7
CUST040621,22,1341880.81,60994.58
CUST040106,14,1341626.11,95830.44
CUST000080,26,1341616.24,51600.62
CUST033618,25,1341375.09,53655.0
CUST039024,22,1341103.78,60959.26
CUST017105,33,1340957.28,40635.07
CUST029358,24,1340950.42,55872.93
CUST004952,34,1340615.07,39429.85
CUST018440,27,1340434.63,49645.73
CUST022034,20,1340419.03,67020.95
CUST020044,10,1340361.63,134036.16
CUST021581,23,1340292.89,58273.6
CUST035334,17,1340033.37,78825.49
CUST017784,19,1339890.47,70520.55
CUST041231,26,1339242.91,51509.34
CUST028093,21,1339166.53,63769.83
CUST032091,19,1338940.49,70470.55
CUST045980,18,1338335.32,74351.96
CUST038286,22,1337914.09,60814.28
CUST023759,23,1337499.99,58152.17
CUST041684,25,1337407.14,53496.29
CUST019419,20,1336590.88,66829.54
CUST047706,24,1336279.33,55678.31
CUST013058,16,1335330.7,83458.17
CUST036561,19,1335266.92,70277.21
CUST013904,28,1334999.84,47678.57
CUST009033,14,1334840.98,95345.78
CUST047182,21,1334764.58,63560.22
CUST044975,19,1334719.82,70248.41
CUST002505,25,1334714.07,53388.56
CUST000905,18,1334524.62,74140.26
CUST001200,17,1334372.24,78492.48
CUST009408,17,1334091.84,78475.99
CUST004105,17,1333763.03,78456.65
CUST008567,17,1332138.42,78361.08
CUST044536,19,1331991.46,70104.81
CUST049591,28,1331760.6,47562.88
CUST032532,27,1330652.48,49283.43
CUST013369,17,1330033.89,78237.29
CUST022092,17,1330027.77,78236.93
CUST048297,26,1329731.45,51143.52
CUST041070,18,1328918.5,73828.81
CUST032432,17,1328550.12,78150.01
CUST026903,22,1328472.18,60385.1
CUST045829,21,1328463.5,63260.17
CUST045241,22,1328352.45,60379.66
CUST025127,16,1328321.32,83020.08
CUST044353,25,1328148.47,53125.94
CUST031665,21,1328030.44,63239.54
CUST006368,20,1327619.49,66380.97
CUST039936,17,1327477.49,78086.91
CUST001412,19,1326884.37,69836.02
CUST006620,14,1326793.63,94770.97
CUST017560,14,1326704.82,94764.63
CUST000762,17,1326655.83,78038.58
CUST000256,20,1325924.99,66296.25
CUST031938,11,1325892.24,120535.66
CUST022799,17,1325330.13,77960.6
CUST042315,14,1325279.29,94662.81
CUST038765,22,1324693.08,60213.32
CUST017501,35,1324655.35,37847.3
CUST038916,28,1324366.58,47298.81
CUST048036,31,1324270.84,42718.41
CUST038970,31,1323885.43,42705.98
CUST038476,16,1323882.86,82742.68
CUST009320,23,1323841.5,57558.33
CUST016048,26,1323579.41,50906.9
CUST036771,30,1323467.1,44115.57
CUST022793,20,1323114.78,66155.74
CUST012392,24,1322965.37,55123.56
CUST049780,27,1322452.82,48979.73
CUST045919,22,1322432.34,60110.56
CUST016098,15,1322363.82,88157.59
CUST014614,22,1322297.25,60104.42
CUST030000,19,1321976.49,69577.71
CUST036933,25,1321921.28,52876.85
CUST029465,21,1321590.21,62932.87
CUST038255,18,1321321.71,73406.76
CUST032831,18,1321259.38,73403.3
CUST040835,19,1321181.29,69535.86
CUST043785,20,1321177.31,66058.87
CUST025299,21,1320949.13,62902.34
CUST001204,18,1320899.31,73383.3
CUST000238,15,1320746.39,88049.76
CUST015961,21,1320411.12,62876.72
CUST006778,29,1320408.88,45531.34
CUST014107,26,1320104.8,50773.26
CUST000680,23,1319914.08,57387.57
CUST026109,20,1319906.49,65995.32
CUST025945,20,1319873.52,65993.68
CUST045364,25,1319836.96,52793.48
CUST017176,29,1319611.25,45503.84
CUST026431,23,1318919.43,57344.32
CUST017999,23,1318489.16,57325.62
CUST035761,21,1318262.02,62774.38
CUST015622,18,1317567.34,73198.19
CUST012650,24,1316999.96,54875.0
CUST048667,26,1316273.55,50625.91
CUST048653,19,1316087.2,69267.75
CUST040623,22,1315851.26,59811.42
CUST034263,20,1315464.51,65773.23
CUST032306,14,1315356.95,93954.07
CUST000369,19,1315124.98,69217.1
CUST036823,17,1315085.38,77357.96
CUST046640,20,1315061.46,65753.07
CUST009261,21,1314806.96,62609.86
CUST028859,22,1314549.94,59752.27
CUST014987,29,1314362.27,45322.84
CUST037378,22,1313678.52,59712.66
CUST019492,25,1313534.44,52541.38
CUST022587,17,1313197.97,77246.94
CUST002539,23,1312866.87,57081.17
CUST004426,16,1312580.34,82036.27
CUST044518,19,1312553.96,69081.79
CUST008721,21,1312042.18,62478.2
CUST024866,17,1312030.82,77178.28
CUST032275,22,1311808.47,59627.66
CUST016086,13,1311400.86,100876.99
CUST038014,17,1310890.59,77111.21
CUST020643,24,1310203.75,54591.82
CUST000396,20,1309995.32,65499.77
CUST009580,20,1309624.23,65481.21
CUST025903,21,1309368.67,62350.89
CUST029289,26,1309031.16,50347.35
CUST041006,23,1308853.54,56906.68
CUST043327,19,1308782.64,68883.3
CUST033539,18,1308527.5,72695.97
CUST046375,25,1308239.67,52329.59
CUST036928,21,1308162.15,62293.44
CUST002493,22,1308061.96,59457.36
CUST017539,20,1307974.92,65398.75
CUST039347,23,1307016.62,56826.81
CUST022261,20,1306701.4,65335.07
CUST006533,24,1306626.38,54442.77
CUST037875,24,1306046.29,54418.6
CUST045668,30,1305934.7,43531.16
CUST030441,22,1305613.06,59346.05
CUST040391,23,1305428.16,56757.75
CUST018342,24,1305342.22,54389.26
CUST012925,17,1305292.28,76781.9
CUST004975,23,1305257.17,56750.31
CUST013352,25,1304696.41,52187.86
CUST035937,16,1304177.36,81511.08
CUST021944,21,1304134.39,62101.64
CUST007331,24,1303094.54,54295.61
CUST049019,24,1303082.95,54295.12
CUST037532,23,1302987.12,56651.61
CUST030495,29,1302885.71,44927.09
CUST046619,26,1302639.74,50101.53
CUST045427,20,1302057.48,65102.87
CUST005335,19,1301836.31,68517.7
CUST008881,23,1301670.83,56594.38
CUST013382,18,1301184.59,72288.03
CUST009456,21,1300265.52,61917.41
CUST008494,19,1300167.63,68429.88
CUST003667,21,1299966.09,61903.15
CUST039091,19,1299378.85,68388.36
CUST012584,25,1299236.19,51969.45
CUST041625,22,1299110.29,59050.47
CUST046558,24,1299073.86,54128.08
CUST020682,22,1298157.46,59007.16
CUST012496,21,1298119.73,61815.23
CUST037604,21,1297757.62,61797.98
CUST011807,22,1297540.37,58979.11
CUST004364,25,1297287.69,51891.51
CUST046683,25,1297153.36,51886.13
CUST003517,22,1296380.72,58926.4
CUST004134,26,1296317.78,49858.38
CUST015366,20,1296235.47,64811.77
CUST000339,21,1295950.24,61711.92
CUST001031,24,1295947.31,53997.8
CUST037384,19,1295941.52,68207.45
CUST008745,20,1295820.53,64791.03
CUST019726,30,1295487.75,43182.93
CUST036973,18,1294718.61,71928.81
CUST014280,25,1294638.74,51785.55
CUST005964,29,1294566.13,44640.21
CUST004223,30,1293473.87,43115.8
CUST033872,17,1293449.45,76085.26
CUST016054,18,1293043.3,71835.74
CUST024459,23,1292672.8,56203.17
CUST028949,23,1292511.12,56196.14
CUST011459,16,1292442.47,80777.65
CUST027072,24,1292396.6,53849.86
CUST040615,19,1292203.39,68010.7
CUST025149,24,1291940.7,53830.86
CUST018928,18,1291903.58,71772.42
CUST006950,17,1291777.69,75986.92
CUST016678,24,1291481.74,53811.74
CUST006630,14,1291437.11,92245.51
CUST002068,21,1290543.53,61454.45
CUST031698,21,1290192.54,61437.74
CUST012692,18,1290157.42,71675.41
CUST031277,20,1290137.52,64506.88
CUST028598,26,1289803.39,49607.82
CUST006031,22,1289476.23,58612.56
CUST006415,26,1288563.47,49560.13
CUST028873,17,1288275.31,75780.9
CUST031972,20,1288243.68,64412.18
CUST035118,20,1288146.24,64407.31
CUST005785,14,1287335.74,91952.55
CUST022986,13,1287153.1,99011.78
CUST000730,18,1286976.22,71498.68
CUST032151,17,1286911.75,75700.69
CUST044798,16,1286867.31,80429.21
CUST008594,21,1286832.45,61277.74
CUST049269,12,1286364.1,107197.01
CUST024857,20,1286198.3,64309.91
CUST042983,25,1286007.6,51440.3
CUST034067,17,1285839.18,75637.6
CUST001426,24,1285704.25,53571.01
CUST035908,19,1285658.25,67666.22
CUST013286,19,1285301.99,67647.47
CUST018344,13,1285008.2,98846.78
CUST035856,25,1284676.63,51387.07
CUST005275,15,1284569.21,85637.95
CUST024394,19,1284562.88,67608.57
CUST001924,21,1284329.59,61158.55
CUST048414,28,1284269.76,45866.78
CUST040664,13,1284266.44,98789.73
CUST021500,21,1284192.1,61152.0
CUST021567,21,1283978.23,61141.82
CUST026379,18,1283929.94,71329.44
CUST047049,17,1283578.39,75504.61
CUST019851,25,1283547.75,51341.91
CUST044533,19,1283270.99,67540.58
CUST020441,18,1282840.55,71268.92
CUST042516,23,1282342.76,55754.03
CUST010293,18,1281462.78,71192.38
CUST011094,21,1281460.82,61021.94
CUST010588,24,1280999.49,53374.98
CUST005045,17,1280749.25,75338.19
CUST033366,23,1280566.62,55676.81
CUST040513,13,1280534.43,98502.65
CUST019211,17,1280354.71,75314.98
CUST049771,19,1279639.85,67349.47
CUST021697,16,1279556.87,79972.3
CUST039549,18,1279049.67,71058.32
CUST008938,17,1279010.95,75235.94
CUST003449,20,1278777.5,63938.87
CUST002217,26,1278644.98,49178.65
CUST018191,20,1278580.12,63929.01
CUST041635,26,1278356.76,49167.57
CUST034325,21,1278286.04,60870.76
CUST011884,19,1278098.36,67268.33
CUST017973,18,1277883.25,70993.51
CUST007811,26,1277507.46,49134.9
CUST002612,18,1277223.56,70956.86
CUST048165,21,1277219.91,60820.0
CUST046984,11,1276978.01,116088.91
CUST002982,21,1276933.28,60806.35
CUST003577,14,1276816.24,91201.16
CUST039061,18,1276612.84,70922.94
CUST004633,25,1276555.2,51062.21
CUST046475,25,1275832.16,51033.29
CUST004265,18,1275689.53,70871.64
CUST002396,14,1275310.02,91093.57
CUST031729,25,1275167.72,51006.71
CUST039448,23,1275120.76,55440.03
CUST020675,21,1274855.07,60707.38
CUST031301,16,1274620.68,79663.79
CUST013273,18,1273753.91,70764.11
CUST038153,25,1273657.74,50946.31
CUST001889,20,1273364.8,63668.24
CUST049317,25,1273274.69,50930.99
CUST008638,24,1272836.11,53034.84
CUST027872,10,1272598.58,127259.86
CUST039112,23,1272363.27,55320.14
CUST012217,23,1272175.96,55312.0
CUST021412,27,1272082.85,47114.18
CUST027267,22,1272070.66,57821.39
CUST029803,22,1271993.98,57817.91
CUST002478,24,1271389.24,52974.55
CUST040687,20,1271006.07,63550.3
CUST009825,18,1270877.94,70604.33
CUST009789,18,1270821.3,70601.18
CUST013979,28,1270603.73,45378.7
CUST021955,20,1270493.15,63524.66
CUST030814,19,1270338.68,66859.93
CUST038542,21,1270173.58,60484.46
CUST048322,30,1269824.08,42327.47
CUST026772,18,1269187.95,70510.44
CUST005259,20,1269014.81,63450.74
CUST006150,21,1268826.29,60420.3
CUST030632,22,1268628.72,57664.94
CUST027049,27,1267992.89,46962.7
CUST021558,23,1267292.78,55099.69
CUST003633,19,1267203.46,66694.92
CUST036603,24,1267021.39,52792.56
CUST033316,22,1266832.77,57583.31
CUST002177,22,1266628.87,57574.04
CUST015548,17,1266540.58,74502.39
CUST015076,12,1266300.6,105525.05
CUST004413,19,1265747.75,66618.3
CUST045204,22,1265431.52,57519.61
CUST044644,20,1265209.83,63260.49
CUST016670,18,1264394.62,70244.15
CUST010220,26,1264236.96,48624.5
CUST029445,20,1263933.49,63196.67
CUST027133,23,1263810.36,54948.28
CUST013413,36,1263769.55,35104.71
CUST000556,15,1263626.88,84241.79
CUST041814,24,1263312.3,52638.01
CUST019927,23,1263268.11,54924.7
CUST037158,22,1263165.45,57416.61
CUST043843,23,1263139.33,54919.1
CUST009904,14,1262692.76,90192.34
CUST020279,32,1262611.96,39456.62
CUST034179,21,1262534.55,60120.69
CUST048757,16,1262418.51,78901.16
CUST020751,21,1262289.18,60109.01
CUST016463,23,1262183.79,54877.56
CUST042170,11,1261184.28,114653.12
CUST021166,25,1260951.33,50438.05
CUST045506,14,1260774.64,90055.33
CUST022311,21,1260218.73,60010.42
CUST006173,22,1259963.8,57271.08
CUST029148,18,1259954.38,69997.47
CUST003123,21,1259832.25,59992.01
CUST018367,25,1259609.68,50384.39
CUST043835,17,1259539.58,74090.56
CUST001908,26,1259254.01,48432.85
CUST014530,18,1259003.48,69944.64
CUST044176,17,1258464.16,74027.3
CUST013398,21,1258384.97,59923.09
CUST006436,16,1258376.18,78648.51
CUST033581,21,1258362.34,59922.02
CUST027628,26,1257665.65,48371.76
CUST005572,24,1256975.94,52374.0
CUST008205,14,1256552.73,89753.77
CUST036399,25,1256518.6,50260.74
CUST005605,16,1256398.29,78524.89
CUST048739,14,1256233.8,89730.99
CUST019110,18,1256191.63,69788.42
CUST010454,22,1255992.76,57090.58
CUST036747,15,1255744.24,83716.28
CUST030265,18,1255035.32,69724.18
CUST029998,25,1254367.54,50174.7
CUST026962,20,1253569.6,62678.48
CUST005992,32,1253411.87,39169.12
CUST024608,25,1253273.85,50130.95
CUST039405,22,1252971.22,56953.24
CUST046621,23,1252560.26,54459.14
CUST018842,19,1252413.45,65916.5
CUST044811,21,1252366.81,59636.51
CUST015772,17,1252002.57,73647.21
CUST049083,23,1251937.42,54432.06
CUST036707,17,1251477.21,73616.31
CUST003912,21,1251375.5,59589.31
CUST021398,19,1251168.75,65850.99
CUST040246,19,1250894.73,65836.56
CUST018715,17,1249290.51,73487.68
CUST020625,27,1249276.33,46269.49
CUST042749,13,1249157.19,96089.01
CUST007177,14,1248990.22,89213.59
CUST029963,20,1248529.54,62426.48
CUST020007,28,1248195.61,44578.41
CUST007809,21,1247858.95,59421.85
CUST039947,18,1247836.2,69324.23
CUST015870,23,1247719.94,54248.69
CUST043329,18,1247685.41,69315.86
CUST018354,24,1247492.16,51978.84
CUST045239,21,1247446.53,59402.22
